sample_id	Habitat	Kingdom	Phylum	Class	Order	Family	Genus	abundance
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Unclassified	0.00003144011444201657
SRR10070130	Riverwater	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0.001953217109710279
SRR10070130	Riverwater	Bacteria	Proteobacteria	Unclassified	Unclassified	Unclassified	Unclassified	0.0012589145824490802
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	0.00006288022888403314
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Unclassified	0.000028820104905181857
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Unclassified	0.00010611038624180593
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Unclassified	Unclassified	Unclassified	0.0016375059605216963
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	0.00016899061512583904
SRR10070130	Riverwater	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Aquihabitans	0.00007336026703137199
SRR10070130	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp6	Gp6	Unclassified	Unclassified	0.00015982058174691754
SRR10070130	Riverwater	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	3.930014305252071e-6
SRR10070130	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	0.00005633020504194635
SRR10070130	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Unclassified	Unclassified	0.000014410052452590929
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Unclassified	0.0030929212582333798
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Daejeonella	0.00001703006198942564
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Unclassified	Unclassified	Unclassified	0.00017292062943109114
SRR10070130	Riverwater	Archaea	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Unclassified	0.00009694035286288442
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	0.00008122029564187613
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Unclassified	Unclassified	0.000022270081063095068
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	0.0008528131042396995
SRR10070130	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp17	Gp17	Unclassified	Unclassified	0.00006419023365245049
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	0.00007991029087345877
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Unclassified	Unclassified	0.000036680133515685996
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Unclassified	Unclassified	Unclassified	Unclassified	0.0004912517881565089
SRR10070130	Riverwater	Archaea	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0.00005371019550511164
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Falcatimonas	0.000011790042915756212
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Unclassified	0.000040610147820938066
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	Acidibacter	Unclassified	0.00012969047207331833
SRR10070130	Riverwater	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	6.550023842086784e-6
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Unclassified	0.000036680133515685996
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Sulfuricella	0.000019650071526260355
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Unclassified	Unclassified	Unclassified	9.170033378921499e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	7.860028610504143e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	0.0000668102431892852
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Subdivision3	Unclassified	Unclassified	Unclassified	0.0000668102431892852
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Hydrogenophaga	0.0012340244918491502
SRR10070130	Riverwater	Bacteria	Candidatus_Saccharibacteria	Unclassified	Unclassified	Unclassified	Unclassified	0.002190327972793821
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Spartobacteria	Unclassified	Unclassified	Unclassified	0.000027510100136764497
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Unclassified	Unclassified	Unclassified	0.00048601176908283947
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Unclassified	Unclassified	0.0002318708440098722
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Unclassified	Unclassified	0.018003395532359738
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0.016650160606584606
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	6.550023842086784e-6
SRR10070130	Riverwater	Archaea	Crenarchaeota	Thermoprotei	Unclassified	Unclassified	Unclassified	9.170033378921499e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	0.0006432123412929223
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Unclassified	Unclassified	Unclassified	0.0006170122459245751
SRR10070130	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unclassified	Unclassified	Unclassified	0.00002096007629467771
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Geminisphaera	0.00005633020504194635
SRR10070130	Riverwater	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	0.000015720057221008285
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Gallionellaceae	Sideroxydans	0.00011004040054705799
SRR10070130	Riverwater	Bacteria	Parcubacteria	Unclassified	Unclassified	Unclassified	Unclassified	0.00012052043869439684
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Agitococcus	0.002825680285476239
SRR10070130	Riverwater	Bacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	Unclassified	0.000026200095368347137
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Unclassified	Unclassified	0.00004716017166302485
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Fluviicoccus	0.00025938094414663666
SRR10070130	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp16	Gp16	Unclassified	Unclassified	0.00007074025749453728
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	0.0020488474578047463
SRR10070130	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Lacipirellulaceae	Lacipirellula	0.00004716017166302485
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfuritalea	0.00010742039101022328
SRR10070130	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp23	Gp23	Unclassified	Unclassified	3.930014305252071e-6
SRR10070130	Riverwater	Bacteria	Aminicenantes	Saccharicenantaceae	Saccharicenans	Unclassified	Unclassified	2.620009536834714e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Povalibacter	0.00006943025272611992
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Unclassified	0.000011790042915756212
SRR10070130	Riverwater	Bacteria	Latescibacteria	Unclassified	Unclassified	Unclassified	Unclassified	0.00007336026703137199
SRR10070130	Riverwater	Archaea	Woesearchaeota	Unclassified	Unclassified	Unclassified	Unclassified	0.00022139080586253333
SRR10070130	Riverwater	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Unclassified	7.860028610504143e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Pseudomaricurvus	0.00002096007629467771
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	0.00020305073910469032
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Labilitrichaceae	Labilithrix	0.000014410052452590929
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Unclassified	0.00006288022888403314
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium	0.0006078422125456536
SRR10070130	Riverwater	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	0.0002816510252097317
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	0.000015720057221008285
SRR10070130	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	0.00004585016689460749
SRR10070130	Riverwater	Archaea	Woesearchaeota	Woesearchaeota_Incertae_Sedis_AR16	Unclassified	Unclassified	Unclassified	0.00004978018119985957
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unclassified	Unclassified	0.00003275011921043392
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	0.00020305073910469032
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	0.00015720057221008284
SRR10070130	Riverwater	Archaea	Pacearchaeota	Pacearchaeota_Incertae_Sedis_AR13	Unclassified	Unclassified	Unclassified	0.000028820104905181857
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Propionivibrio	0.0003537012874726864
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Fulvivirgaceae	Chryseolinea	0.000023580085831512424
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Rheinheimera	0.000645832350829757
SRR10070130	Riverwater	Archaea	Thaumarchaeota	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus	Unclassified	0.000058950214578781064
SRR10070130	Riverwater	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Unclassified	0.00004716017166302485
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	0.000015720057221008285
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Methylophilus	0.0002711709870623929
SRR10070130	Riverwater	Bacteria	Planctomycetes	Unclassified	Unclassified	Unclassified	Unclassified	0.000024890090599929784
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Unclassified	Unclassified	0.00011921043392597949
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	0.000023580085831512424
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Unclassified	Unclassified	0.00005109018596827692
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Malikia	0.0010912339720916583
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Variovorax	0.0000759802765682067
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	0.00009956036239971914
SRR10070130	Riverwater	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	0.000014410052452590929
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	0.00035763130177793843
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Unclassified	0.00004585016689460749
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Dokdonella	0.000019650071526260355
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Unclassified	Unclassified	7.860028610504143e-6
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Unclassified	0.000043230157357772786
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Unclassified	Unclassified	0.000043230157357772786
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0.001093853981628493
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Unclassified	0.00009956036239971914
SRR10070130	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Bacteriovorax	0.00001703006198942564
SRR10070130	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	0.00009694035286288442
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Aquaspirillum	0.00015720057221008284
SRR10070130	Riverwater	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Iamiaceae	Actinomarinicola	0.000013100047684173569
SRR10070130	Riverwater	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	Ilumatobacter	0.000027510100136764497
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Giesbergeria	0.00004192015258935542
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Unclassified	0.000022270081063095068
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Unclassified	Unclassified	0.00007729028133662407
SRR10070130	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Unclassified	Unclassified	Unclassified	0.0003065411158096615
SRR10070130	Riverwater	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	0.000015720057221008285
SRR10070130	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Sporichthyales	Sporichthyaceae	Longivirga	0.00003144011444201657
SRR10070130	Riverwater	Bacteria	Acidobacteria	Acidobacteria_Gp7	Gp7	Unclassified	Unclassified	0.000026200095368347137
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas	0.00043623158788297985
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Flectobacillus	0.0003379812302516781
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Romboutsia	0.00014541052929432663
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Pseudaeromonas	0.00003275011921043392
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	0.00008384030517871084
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cloacibacterium	0.00006288022888403314
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Steroidobacteraceae	Unclassified	0.0001034903767049712
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Paraprevotella	0.00008384030517871084
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Gemmiger	0.000014410052452590929
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Unclassified	Unclassified	Unclassified	Unclassified	0.000013100047684173569
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Ferruginibacter	0.00001703006198942564
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Unclassified	0.00015065054836799603
SRR10070130	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Pseudarcobacter	0.0004113414972830501
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Aquimonas	0.00007467027179978934
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Unclassified	0.0001034903767049712
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	0.00005109018596827692
SRR10070130	Riverwater	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Anaerostipes	0.000014410052452590929
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Kofleriaceae	Kofleria	0.00004716017166302485
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Chitinophagia	Chitinophagales	Chitinophagaceae	Terrimonas	0.00003930014305252071
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhizobacter	0.001395155078364485
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	0.00003930014305252071
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Simplicispira	0.0006157022411561577
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Methylophilaceae	Unclassified	0.00002096007629467771
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Unclassified	0.000027510100136764497
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Prosthecobacter	0.00018209066281001262
SRR10070130	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Unclassified	0.000024890090599929784
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Unclassified	0.00004585016689460749
SRR10070130	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Unclassified	3.930014305252071e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Unclassified	Unclassified	0.000024890090599929784
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Dongia	0.000019650071526260355
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	0.0018143566042580395
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Unclassified	Unclassified	Unclassified	5.240019073669428e-6
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Lewinellaceae	Flavilitoribacter	0.000018340066757842998
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Unclassified	9.170033378921499e-6
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	0.00013231048161015306
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	0.000011790042915756212
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Chiayiivirga	9.170033378921499e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Uruburuella	0.00007991029087345877
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Sterolibacteriaceae	Sulfurisoma	0.000015720057221008285
SRR10070130	Riverwater	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	0.0012707046253648362
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	0.0001676806103574217
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Zoogloeaceae	Zoogloea	0.00010218037193655384
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Basilea	0.000010480038147338856
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Namhaeicola	9.170033378921499e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	0.00007205026226295463
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfocapsa	0.00003275011921043392
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0.00003406012397885128
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiolineaceae	Thiolinea	0.000027510100136764497
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Alsobacteraceae	Alsobacter	0.000023580085831512424
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Alkanindiges	0.00003013010967359921
SRR10070130	Riverwater	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix	0.000026200095368347137
SRR10070130	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	0.000022270081063095068
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Unclassified	Unclassified	0.00006419023365245049
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	0.00005371019550511164
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	0.000040610147820938066
SRR10070130	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Isosphaeraceae	Unclassified	0.000013100047684173569
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Novosphingobium	0.00012707046253648363
SRR10070130	Riverwater	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Trichococcus	0.00016899061512583904
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	7.860028610504143e-6
SRR10070130	Riverwater	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Hypnocyclicus	0.00004192015258935542
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prolixibacteraceae	Maribellus	0.000022270081063095068
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	0.00006812024795770257
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Unclassified	Unclassified	0.00011135040531547534
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	0.00033405121594642603
SRR10070130	Riverwater	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfonatronobacter	5.240019073669428e-6
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Immundisolibacterales	Immundisolibacteraceae	Immundisolibacter	0.00006288022888403314
SRR10070130	Riverwater	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Lacunisphaera	0.00011135040531547534
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Saprospiria	Saprospirales	Saprospiraceae	Phaeodactylibacter	0.000024890090599929784
SRR10070130	Riverwater	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Pedococcus	0.00005633020504194635
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0.00003406012397885128
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Unclassified	Unclassified	0.000019650071526260355
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Duganella	0.00014148051498907456
SRR10070130	Riverwater	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Leptospirillum	0.00002096007629467771
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Occidentia	0.000011790042915756212
SRR10070130	Riverwater	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Bacteriovoracaceae	Unclassified	0.00004978018119985957
SRR10070130	Riverwater	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Unclassified	0.000013100047684173569
SRR10070130	Riverwater	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Succinispira	0.000011790042915756212
SRR10070130	Riverwater	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	0.00012707046253648363
SRR10070130	Riverwater	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Rivicola	0.00003275011921043392
SRR10070130	Riverwater	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Macellibacteroides	0.000028820104905181857
SRR10070130	Riverwater	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Unclassified	0.0002135307772520292
