sample_id	depth	iter	shannon	observed_features	faith_pd	group
SRR10070131	66566	10				Riverwater
SRR10070131	66867	1				Riverwater
SRR10070131	66867	2				Riverwater
SRR10070131	66867	3				Riverwater
SRR10070131	66867	4				Riverwater
SRR10070131	66867	5				Riverwater
SRR10070131	66867	6				Riverwater
SRR10070131	66867	7				Riverwater
SRR10070131	66867	8				Riverwater
SRR10070131	66867	9				Riverwater
SRR10070131	66867	10				Riverwater
SRR10070131	67168	1				Riverwater
SRR10070131	67168	2				Riverwater
SRR10070131	67168	3				Riverwater
SRR10070131	67168	4				Riverwater
SRR10070131	67168	5				Riverwater
SRR10070131	67168	6				Riverwater
SRR10070131	67168	7				Riverwater
SRR10070131	67168	8				Riverwater
SRR10070131	67168	9				Riverwater
SRR10070131	67168	10				Riverwater
SRR10070131	67469	1				Riverwater
SRR10070131	67469	2				Riverwater
SRR10070131	67469	3				Riverwater
SRR10070131	67469	4				Riverwater
SRR10070131	67469	5				Riverwater
SRR10070131	67469	6				Riverwater
SRR10070131	67469	7				Riverwater
SRR10070131	67469	8				Riverwater
SRR10070131	67469	9				Riverwater
SRR10070131	67469	10				Riverwater
SRR10070131	67771	1				Riverwater
SRR10070131	67771	2				Riverwater
SRR10070131	67771	3				Riverwater
SRR10070131	67771	4				Riverwater
SRR10070131	67771	5				Riverwater
SRR10070131	67771	6				Riverwater
SRR10070131	67771	7				Riverwater
SRR10070131	67771	8				Riverwater
SRR10070131	67771	9				Riverwater
SRR10070131	67771	10				Riverwater
SRR10070131	68072	1				Riverwater
SRR10070131	68072	2				Riverwater
SRR10070131	68072	3				Riverwater
SRR10070131	68072	4				Riverwater
SRR10070131	68072	5				Riverwater
SRR10070131	68072	6				Riverwater
SRR10070131	68072	7				Riverwater
SRR10070131	68072	8				Riverwater
SRR10070131	68072	9				Riverwater
SRR10070131	68072	10				Riverwater
SRR10070131	68373	1				Riverwater
SRR10070131	68373	2				Riverwater
SRR10070131	68373	3				Riverwater
SRR10070131	68373	4				Riverwater
SRR10070131	68373	5				Riverwater
SRR10070131	68373	6				Riverwater
SRR10070131	68373	7				Riverwater
SRR10070131	68373	8				Riverwater
SRR10070131	68373	9				Riverwater
SRR10070131	68373	10				Riverwater
SRR10070131	68674	1				Riverwater
SRR10070131	68674	2				Riverwater
SRR10070131	68674	3				Riverwater
SRR10070131	68674	4				Riverwater
SRR10070131	68674	5				Riverwater
SRR10070131	68674	6				Riverwater
SRR10070131	68674	7				Riverwater
SRR10070131	68674	8				Riverwater
SRR10070131	68674	9				Riverwater
SRR10070131	68674	10				Riverwater
SRR10070131	68975	1				Riverwater
SRR10070131	68975	2				Riverwater
SRR10070131	68975	3				Riverwater
SRR10070131	68975	4				Riverwater
SRR10070131	68975	5				Riverwater
SRR10070131	68975	6				Riverwater
SRR10070131	68975	7				Riverwater
SRR10070131	68975	8				Riverwater
SRR10070131	68975	9				Riverwater
SRR10070131	68975	10				Riverwater
SRR10070131	69277	1				Riverwater
SRR10070131	69277	2				Riverwater
SRR10070131	69277	3				Riverwater
SRR10070131	69277	4				Riverwater
SRR10070131	69277	5				Riverwater
SRR10070131	69277	6				Riverwater
SRR10070131	69277	7				Riverwater
SRR10070131	69277	8				Riverwater
SRR10070131	69277	9				Riverwater
SRR10070131	69277	10				Riverwater
SRR10070131	69578	1				Riverwater
SRR10070131	69578	2				Riverwater
SRR10070131	69578	3				Riverwater
SRR10070131	69578	4				Riverwater
SRR10070131	69578	5				Riverwater
SRR10070131	69578	6				Riverwater
SRR10070131	69578	7				Riverwater
SRR10070131	69578	8				Riverwater
SRR10070131	69578	9				Riverwater
SRR10070131	69578	10				Riverwater
SRR10070131	69879	1				Riverwater
SRR10070131	69879	2				Riverwater
SRR10070131	69879	3				Riverwater
SRR10070131	69879	4				Riverwater
SRR10070131	69879	5				Riverwater
SRR10070131	69879	6				Riverwater
SRR10070131	69879	7				Riverwater
SRR10070131	69879	8				Riverwater
SRR10070131	69879	9				Riverwater
SRR10070131	69879	10				Riverwater
SRR10070131	70180	1				Riverwater
SRR10070131	70180	2				Riverwater
SRR10070131	70180	3				Riverwater
SRR10070131	70180	4				Riverwater
SRR10070131	70180	5				Riverwater
SRR10070131	70180	6				Riverwater
SRR10070131	70180	7				Riverwater
SRR10070131	70180	8				Riverwater
SRR10070131	70180	9				Riverwater
SRR10070131	70180	10				Riverwater
SRR10070131	70481	1				Riverwater
SRR10070131	70481	2				Riverwater
SRR10070131	70481	3				Riverwater
SRR10070131	70481	4				Riverwater
SRR10070131	70481	5				Riverwater
SRR10070131	70481	6				Riverwater
SRR10070131	70481	7				Riverwater
SRR10070131	70481	8				Riverwater
SRR10070131	70481	9				Riverwater
SRR10070131	70481	10				Riverwater
SRR10070131	70783	1				Riverwater
SRR10070131	70783	2				Riverwater
SRR10070131	70783	3				Riverwater
SRR10070131	70783	4				Riverwater
SRR10070131	70783	5				Riverwater
SRR10070131	70783	6				Riverwater
SRR10070131	70783	7				Riverwater
SRR10070131	70783	8				Riverwater
SRR10070131	70783	9				Riverwater
SRR10070131	70783	10				Riverwater
SRR10070131	71084	1				Riverwater
SRR10070131	71084	2				Riverwater
SRR10070131	71084	3				Riverwater
SRR10070131	71084	4				Riverwater
SRR10070131	71084	5				Riverwater
SRR10070131	71084	6				Riverwater
SRR10070131	71084	7				Riverwater
SRR10070131	71084	8				Riverwater
SRR10070131	71084	9				Riverwater
SRR10070131	71084	10				Riverwater
SRR10070131	71385	1				Riverwater
SRR10070131	71385	2				Riverwater
SRR10070131	71385	3				Riverwater
SRR10070131	71385	4				Riverwater
SRR10070131	71385	5				Riverwater
SRR10070131	71385	6				Riverwater
SRR10070131	71385	7				Riverwater
SRR10070131	71385	8				Riverwater
SRR10070131	71385	9				Riverwater
SRR10070131	71385	10				Riverwater
SRR10070131	71686	1				Riverwater
SRR10070131	71686	2				Riverwater
SRR10070131	71686	3				Riverwater
SRR10070131	71686	4				Riverwater
SRR10070131	71686	5				Riverwater
SRR10070131	71686	6				Riverwater
SRR10070131	71686	7				Riverwater
SRR10070131	71686	8				Riverwater
SRR10070131	71686	9				Riverwater
SRR10070131	71686	10				Riverwater
SRR10070131	71987	1				Riverwater
SRR10070131	71987	2				Riverwater
SRR10070131	71987	3				Riverwater
SRR10070131	71987	4				Riverwater
SRR10070131	71987	5				Riverwater
SRR10070131	71987	6				Riverwater
SRR10070131	71987	7				Riverwater
SRR10070131	71987	8				Riverwater
SRR10070131	71987	9				Riverwater
SRR10070131	71987	10				Riverwater
SRR10070131	72289	1				Riverwater
SRR10070131	72289	2				Riverwater
SRR10070131	72289	3				Riverwater
SRR10070131	72289	4				Riverwater
SRR10070131	72289	5				Riverwater
SRR10070131	72289	6				Riverwater
SRR10070131	72289	7				Riverwater
SRR10070131	72289	8				Riverwater
SRR10070131	72289	9				Riverwater
SRR10070131	72289	10				Riverwater
SRR10070131	72590	1				Riverwater
SRR10070131	72590	2				Riverwater
SRR10070131	72590	3				Riverwater
SRR10070131	72590	4				Riverwater
SRR10070131	72590	5				Riverwater
SRR10070131	72590	6				Riverwater
SRR10070131	72590	7				Riverwater
SRR10070131	72590	8				Riverwater
SRR10070131	72590	9				Riverwater
SRR10070131	72590	10				Riverwater
SRR10070131	72891	1				Riverwater
SRR10070131	72891	2				Riverwater
SRR10070131	72891	3				Riverwater
SRR10070131	72891	4				Riverwater
SRR10070131	72891	5				Riverwater
SRR10070131	72891	6				Riverwater
SRR10070131	72891	7				Riverwater
SRR10070131	72891	8				Riverwater
SRR10070131	72891	9				Riverwater
SRR10070131	72891	10				Riverwater
SRR10070131	73192	1				Riverwater
SRR10070131	73192	2				Riverwater
SRR10070131	73192	3				Riverwater
SRR10070131	73192	4				Riverwater
SRR10070131	73192	5				Riverwater
SRR10070131	73192	6				Riverwater
SRR10070131	73192	7				Riverwater
SRR10070131	73192	8				Riverwater
SRR10070131	73192	9				Riverwater
SRR10070131	73192	10				Riverwater
SRR10070131	73493	1				Riverwater
SRR10070131	73493	2				Riverwater
SRR10070131	73493	3				Riverwater
SRR10070131	73493	4				Riverwater
SRR10070131	73493	5				Riverwater
SRR10070131	73493	6				Riverwater
SRR10070131	73493	7				Riverwater
SRR10070131	73493	8				Riverwater
SRR10070131	73493	9				Riverwater
SRR10070131	73493	10				Riverwater
SRR10070131	73795	1				Riverwater
SRR10070131	73795	2				Riverwater
SRR10070131	73795	3				Riverwater
SRR10070131	73795	4				Riverwater
SRR10070131	73795	5				Riverwater
SRR10070131	73795	6				Riverwater
SRR10070131	73795	7				Riverwater
SRR10070131	73795	8				Riverwater
SRR10070131	73795	9				Riverwater
SRR10070131	73795	10				Riverwater
SRR10070131	74096	1				Riverwater
SRR10070131	74096	2				Riverwater
SRR10070131	74096	3				Riverwater
SRR10070131	74096	4				Riverwater
SRR10070131	74096	5				Riverwater
SRR10070131	74096	6				Riverwater
SRR10070131	74096	7				Riverwater
SRR10070131	74096	8				Riverwater
SRR10070131	74096	9				Riverwater
SRR10070131	74096	10				Riverwater
SRR10070131	74397	1				Riverwater
SRR10070131	74397	2				Riverwater
SRR10070131	74397	3				Riverwater
SRR10070131	74397	4				Riverwater
SRR10070131	74397	5				Riverwater
SRR10070131	74397	6				Riverwater
SRR10070131	74397	7				Riverwater
SRR10070131	74397	8				Riverwater
SRR10070131	74397	9				Riverwater
SRR10070131	74397	10				Riverwater
SRR10070131	74698	1				Riverwater
SRR10070131	74698	2				Riverwater
SRR10070131	74698	3				Riverwater
SRR10070131	74698	4				Riverwater
SRR10070131	74698	5				Riverwater
SRR10070131	74698	6				Riverwater
SRR10070131	74698	7				Riverwater
SRR10070131	74698	8				Riverwater
SRR10070131	74698	9				Riverwater
SRR10070131	74698	10				Riverwater
SRR10070131	75000	1				Riverwater
SRR10070131	75000	2				Riverwater
SRR10070131	75000	3				Riverwater
SRR10070131	75000	4				Riverwater
SRR10070131	75000	5				Riverwater
SRR10070131	75000	6				Riverwater
SRR10070131	75000	7				Riverwater
SRR10070131	75000	8				Riverwater
SRR10070131	75000	9				Riverwater
SRR10070131	75000	10				Riverwater
SRR10070132	1	1	-0.0	1.0	1.276045620196888	Groundwater
SRR10070132	1	2	-0.0	1.0	0.2885050936066089	Groundwater
SRR10070132	1	3	-0.0	1.0	0.4683336986668003	Groundwater
SRR10070132	1	4	-0.0	1.0	1.356695370626365	Groundwater
SRR10070132	1	5	-0.0	1.0	0.460770258725228	Groundwater
SRR10070132	1	6	-0.0	1.0	0.4844718544556472	Groundwater
SRR10070132	1	7	-0.0	1.0	1.243786588299478	Groundwater
SRR10070132	1	8	-0.0	1.0	0.4204278713253209	Groundwater
SRR10070132	1	9	-0.0	1.0	0.5076697710901499	Groundwater
SRR10070132	1	10	-0.0	1.0	0.6085513186349618	Groundwater
SRR10070132	302	1	5.4089033838519365	86.0	11.65017135863859	Groundwater
SRR10070132	302	2	5.285726517877595	88.0	12.41176259978752	Groundwater
SRR10070132	302	3	5.5072128388036	95.0	12.96346296353397	Groundwater
SRR10070132	302	4	5.3262396977661695	88.0	11.46057669509136	Groundwater
SRR10070132	302	5	5.441273511839626	89.0	11.36137364955444	Groundwater
SRR10070132	302	6	5.297082917999417	84.0	11.15803278815416	Groundwater
SRR10070132	302	7	5.5226676967860815	99.0	13.87586987806978	Groundwater
SRR10070132	302	8	5.387429097270953	90.0	12.89990685294539	Groundwater
SRR10070132	302	9	5.303116919317593	83.0	12.07418625986342	Groundwater
SRR10070132	302	10	5.068871531919046	82.0	12.05660283352741	Groundwater
SRR10070132	603	1	5.60104595907509	128.0	16.00077237077719	Groundwater
SRR10070132	603	2	5.537349143172057	133.0	16.91901923262593	Groundwater
SRR10070132	603	3	5.522208940578346	129.0	16.26117335582484	Groundwater
SRR10070132	603	4	5.675241791265139	127.0	15.59784732931985	Groundwater
SRR10070132	603	5	5.657988872415005	128.0	16.93269909634683	Groundwater
SRR10070132	603	6	5.618168304971501	130.0	15.94653613351599	Groundwater
SRR10070132	603	7	5.428567580205845	123.0	15.98761432340808	Groundwater
SRR10070132	603	8	5.531419444545624	123.0	15.58261940481682	Groundwater
SRR10070132	603	9	5.605123699138422	129.0	16.13852932093047	Groundwater
SRR10070132	603	10	5.687786622516718	136.0	16.79488710323206	Groundwater
SRR10070132	904	1	5.691727264419845	157.0	19.28785391385368	Groundwater
SRR10070132	904	2	5.686784597414023	155.0	18.68867107184412	Groundwater
SRR10070132	904	3	5.525406367484342	151.0	17.33400556672052	Groundwater
SRR10070132	904	4	5.595939070103804	159.0	19.58284630577327	Groundwater
SRR10070132	904	5	5.669067599554135	161.0	19.13975702658117	Groundwater
SRR10070132	904	6	5.68354261784283	154.0	18.84029823898387	Groundwater
SRR10070132	904	7	5.536085777012531	144.0	18.14360277991695	Groundwater
SRR10070132	904	8	5.72907581726197	156.0	19.61709435413412	Groundwater
SRR10070132	904	9	5.7066563997092405	160.0	18.62761285489474	Groundwater
SRR10070132	904	10	5.381636377959458	141.0	16.73636779355067	Groundwater
SRR10070132	1205	1	5.652251390723492	171.0	20.76158830357963	Groundwater
SRR10070132	1205	2	5.685782697773004	166.0	20.3648933680882	Groundwater
SRR10070132	1205	3	5.657535979141779	165.0	20.7523067187089	Groundwater
SRR10070132	1205	4	5.675264607741228	171.0	20.51073804920798	Groundwater
SRR10070132	1205	5	5.728750997788128	179.0	20.49092260175415	Groundwater
SRR10070132	1205	6	5.63573462715638	169.0	19.6933074434512	Groundwater
SRR10070132	1205	7	5.671222011760435	171.0	19.69838008237799	Groundwater
SRR10070132	1205	8	5.663625199252443	172.0	20.07129211689263	Groundwater
SRR10070132	1205	9	5.8166152333731285	183.0	21.61232012037567	Groundwater
SRR10070132	1205	10	5.708496234519771	167.0	19.43962286117536	Groundwater
SRR10070132	1507	1	5.568835021990916	173.0	20.51014720396398	Groundwater
SRR10070132	1507	2	5.652486575546551	180.0	21.3904867737765	Groundwater
SRR10070132	1507	3	5.786461746259642	191.0	21.63427077647997	Groundwater
SRR10070132	1507	4	5.724461871011848	186.0	21.75347779725355	Groundwater
SRR10070132	1507	5	5.7388847263756935	187.0	21.60875364667166	Groundwater
SRR10070132	1507	6	5.6930376342740985	179.0	21.19853490730544	Groundwater
SRR10070132	1507	7	5.7659127849561	189.0	21.73526746273282	Groundwater
SRR10070132	1507	8	5.692223359708425	188.0	21.88411221772451	Groundwater
SRR10070132	1507	9	5.740846205162445	189.0	22.18633542882526	Groundwater
SRR10070132	1507	10	5.759781492990871	191.0	22.56257818117636	Groundwater
SRR10070132	1808	1	5.728005259844541	191.0	21.59647368301987	Groundwater
SRR10070132	1808	2	5.678922797041212	199.0	22.82163321616585	Groundwater
SRR10070132	1808	3	5.647804661908975	188.0	21.58044401448347	Groundwater
SRR10070132	1808	4	5.720908461667834	192.0	21.70160670217476	Groundwater
SRR10070132	1808	5	5.632779614687759	185.0	22.06606589853662	Groundwater
SRR10070132	1808	6	5.65179478777019	193.0	22.610538344304	Groundwater
SRR10070132	1808	7	5.669030067375025	197.0	22.39177950221691	Groundwater
SRR10070132	1808	8	5.688610962173607	198.0	23.0669207782984	Groundwater
SRR10070132	1808	9	5.72595883962336	199.0	22.91034135974494	Groundwater
SRR10070132	1808	10	5.831125521092271	203.0	23.53954609771386	Groundwater
SRR10070132	2109	1	5.72531852560182	207.0	24.37993432145212	Groundwater
SRR10070132	2109	2	5.736874307611067	202.0	23.45882199558887	Groundwater
SRR10070132	2109	3	5.851667279072851	208.0	24.21681341765546	Groundwater
SRR10070132	2109	4	5.741965072391834	204.0	23.72327483043532	Groundwater
SRR10070132	2109	5	5.782867258411691	199.0	22.85673443257455	Groundwater
SRR10070132	2109	6	5.785765510350057	206.0	23.37581297724725	Groundwater
SRR10070132	2109	7	5.713344605652826	197.0	23.50583058774689	Groundwater
SRR10070132	2109	8	5.7696439142396345	210.0	24.18556370755304	Groundwater
SRR10070132	2109	9	5.729224985118783	197.0	22.38467861600557	Groundwater
SRR10070132	2109	10	5.793467950528708	204.0	23.33294848253476	Groundwater
SRR10070132	2410	1	5.753163690949863	209.0	23.38219694100898	Groundwater
SRR10070132	2410	2	5.833495561529299	217.0	24.80322844644294	Groundwater
SRR10070132	2410	3	5.8008210775538185	215.0	24.74655206820213	Groundwater
SRR10070132	2410	4	5.706668065275499	206.0	24.33387828669848	Groundwater
SRR10070132	2410	5	5.787167990793109	208.0	24.5184836313745	Groundwater
SRR10070132	2410	6	5.737669070769497	207.0	23.54519734514524	Groundwater
SRR10070132	2410	7	5.754846028333071	199.0	22.37033542663347	Groundwater
SRR10070132	2410	8	5.77056704277054	215.0	24.53550587985431	Groundwater
SRR10070132	2410	9	5.7834186619988674	216.0	23.78062017710526	Groundwater
SRR10070132	2410	10	5.783471022704608	215.0	24.40565466371221	Groundwater
SRR10070132	2711	1	5.819783320246255	218.0	25.01001040584865	Groundwater
SRR10070132	2711	2	5.712427626595527	218.0	24.69446252540674	Groundwater
SRR10070132	2711	3	5.734970767813867	219.0	24.95915290671738	Groundwater
SRR10070132	2711	4	5.71863242182958	211.0	23.2885921930928	Groundwater
SRR10070132	2711	5	5.771984935375788	221.0	25.28399766076213	Groundwater
SRR10070132	2711	6	5.744665798439818	223.0	25.46924308666816	Groundwater
SRR10070132	2711	7	5.697770032839872	219.0	25.04386887809719	Groundwater
SRR10070132	2711	8	5.748845935796706	214.0	24.37539385322939	Groundwater
SRR10070132	2711	9	5.696133380756914	214.0	23.95044045457954	Groundwater
SRR10070132	2711	10	5.706543771147253	211.0	24.00450373074618	Groundwater
SRR10070132	3013	1	5.837757235102193	221.0	25.39240805564665	Groundwater
SRR10070132	3013	2	5.762797816383364	221.0	25.1532554876093	Groundwater
SRR10070132	3013	3	5.724740521095233	218.0	24.52836234761511	Groundwater
SRR10070132	3013	4	5.782076766742078	220.0	24.61626447331828	Groundwater
SRR10070132	3013	5	5.752171997934667	220.0	24.79393432292013	Groundwater
SRR10070132	3013	6	5.854138001562428	220.0	25.00171203750973	Groundwater
SRR10070132	3013	7	5.7579089450619305	224.0	24.85535203250222	Groundwater
SRR10070132	3013	8	5.681790852409248	213.0	24.10847919695417	Groundwater
SRR10070132	3013	9	5.75964340504414	214.0	24.46949701212323	Groundwater
SRR10070132	3013	10	5.68071645811646	217.0	25.11031618905591	Groundwater
SRR10070132	3314	1	5.852804978358282	234.0	26.41423631299144	Groundwater
SRR10070132	3314	2	5.795780377490992	216.0	25.09059152722816	Groundwater
SRR10070132	3314	3	5.712837469944736	228.0	25.63329644028315	Groundwater
SRR10070132	3314	4	5.801016639033227	220.0	24.65023966474435	Groundwater
SRR10070132	3314	5	5.747999042148725	225.0	25.18259853837988	Groundwater
SRR10070132	3314	6	5.775424198932305	218.0	24.39989060842529	Groundwater
SRR10070132	3314	7	5.791812867350557	221.0	25.10810724895905	Groundwater
SRR10070132	3314	8	5.850318467925448	229.0	25.9191429973845	Groundwater
SRR10070132	3314	9	5.821914797140546	224.0	25.25120978466903	Groundwater
SRR10070132	3314	10	5.695707925933652	224.0	24.9294687110673	Groundwater
SRR10070132	3615	1	5.830083891569582	226.0	25.39717187083183	Groundwater
SRR10070132	3615	2	5.809019645102413	229.0	25.53793069055413	Groundwater
SRR10070132	3615	3	5.841488914188351	239.0	26.84095284496171	Groundwater
SRR10070132	3615	4	5.789849465953487	226.0	25.49647563524521	Groundwater
SRR10070132	3615	5	5.837366686888727	234.0	26.23652219484537	Groundwater
SRR10070132	3615	6	5.794202464165581	224.0	25.38848841822803	Groundwater
SRR10070132	3615	7	5.824100260069266	227.0	25.45366901313863	Groundwater
SRR10070132	3615	8	5.820213862611332	234.0	26.10994456116778	Groundwater
SRR10070132	3615	9	5.83098266220345	230.0	26.06019873409869	Groundwater
SRR10070132	3615	10	5.78184214764253	232.0	25.82437981073481	Groundwater
SRR10070132	3916	1	5.84888060315464	230.0	25.77528240941201	Groundwater
SRR10070132	3916	2	5.756419365573685	229.0	25.40672096729135	Groundwater
SRR10070132	3916	3	5.776480847290532	234.0	26.13873046944255	Groundwater
SRR10070132	3916	4	5.798622948945742	229.0	26.07057568119816	Groundwater
SRR10070132	3916	5	5.857300551427573	237.0	26.30072867418376	Groundwater
SRR10070132	3916	6	5.830966652842687	233.0	26.29866117698598	Groundwater
SRR10070132	3916	7	5.74879496109484	229.0	25.153054953725	Groundwater
SRR10070132	3916	8	5.838967555371279	235.0	26.25021613857566	Groundwater
SRR10070132	3916	9	5.790250376950108	232.0	26.03560445416124	Groundwater
SRR10070132	3916	10	5.825509816636736	236.0	26.11320654026089	Groundwater
SRR10070132	4217	1	5.842308162885177	236.0	26.62241429349264	Groundwater
SRR10070132	4217	2	5.744367744346687	234.0	26.22960548723093	Groundwater
SRR10070132	4217	3	5.6480957838511	230.0	25.5167578570927	Groundwater
SRR10070132	4217	4	5.776801546364358	236.0	26.21991871730161	Groundwater
SRR10070132	4217	5	5.763325839597872	237.0	26.34758077027823	Groundwater
SRR10070132	4217	6	5.826796390377678	235.0	25.93238279131788	Groundwater
SRR10070132	4217	7	5.8112068664558265	232.0	26.08334377036977	Groundwater
SRR10070132	4217	8	5.807913868987845	231.0	25.21349385510866	Groundwater
SRR10070132	4217	9	5.795639398915256	235.0	26.0656188166674	Groundwater
SRR10070132	4217	10	5.791997611244312	234.0	26.24905263390128	Groundwater
SRR10070132	4519	1	5.820010138252122	235.0	25.57229221161431	Groundwater
SRR10070132	4519	2	5.79545161114267	239.0	26.75084990160276	Groundwater
SRR10070132	4519	3	5.793552463901332	241.0	26.73053145130712	Groundwater
SRR10070132	4519	4	5.795629751589558	242.0	27.0548837101352	Groundwater
SRR10070132	4519	5	5.788153953646873	238.0	26.58916735453268	Groundwater
SRR10070132	4519	6	5.799425205360462	235.0	26.12481228206043	Groundwater
SRR10070132	4519	7	5.764484991316072	237.0	26.09855221051579	Groundwater
SRR10070132	4519	8	5.795876929439868	237.0	26.14314026958045	Groundwater
SRR10070132	4519	9	5.738660306724836	233.0	26.16602934573633	Groundwater
SRR10070132	4519	10	5.748815289889403	236.0	26.19114920092723	Groundwater
SRR10070132	4820	1	5.816842673021396	236.0	26.27385703767386	Groundwater
SRR10070132	4820	2	5.806062137983083	237.0	26.46062171693507	Groundwater
SRR10070132	4820	3	5.834176920282872	237.0	26.30828180248826	Groundwater
SRR10070132	4820	4	5.758066541042672	234.0	26.42692262065573	Groundwater
SRR10070132	4820	5	5.830290699070617	236.0	26.36965143624429	Groundwater
SRR10070132	4820	6	5.843737260659638	233.0	26.16220517575598	Groundwater
SRR10070132	4820	7	5.799738073082673	236.0	26.48913432695879	Groundwater
SRR10070132	4820	8	5.7811436505917495	238.0	26.18363042912423	Groundwater
SRR10070132	4820	9	5.804704427400113	238.0	26.5274227820719	Groundwater
SRR10070132	4820	10	5.821307147963187	237.0	26.07087501617816	Groundwater
SRR10070132	5121	1	5.841242581508239	239.0	26.7101854761279	Groundwater
SRR10070132	5121	2	5.7888174663034855	235.0	25.80688291464789	Groundwater
SRR10070132	5121	3	5.773383917159703	241.0	27.06935065858734	Groundwater
SRR10070132	5121	4	5.837828875051937	235.0	26.3800887079126	Groundwater
SRR10070132	5121	5	5.79961443657782	236.0	26.66651731218759	Groundwater
SRR10070132	5121	6	5.846841967556286	242.0	26.80119671860326	Groundwater
SRR10070132	5121	7	5.809704871145118	239.0	26.85077456340982	Groundwater
SRR10070132	5121	8	5.800446552992409	238.0	26.51764428093766	Groundwater
SRR10070132	5121	9	5.789939732990341	244.0	26.71748655314174	Groundwater
SRR10070132	5121	10	5.757890828772616	237.0	26.56717841516105	Groundwater
SRR10070132	5422	1	5.809061635417255	246.0	27.29633460207578	Groundwater
SRR10070132	5422	2	5.837017648914992	241.0	26.66620823649306	Groundwater
SRR10070132	5422	3	5.836987027454834	240.0	26.47759491905186	Groundwater
SRR10070132	5422	4	5.807153097263554	241.0	26.47392852979569	Groundwater
SRR10070132	5422	5	5.780457586020113	240.0	26.60058960204801	Groundwater
SRR10070132	5422	6	5.792883014717559	238.0	26.21359046527973	Groundwater
SRR10070132	5422	7	5.807578397369618	238.0	26.73382240884553	Groundwater
SRR10070132	5422	8	5.768634960911212	241.0	26.67934028724876	Groundwater
SRR10070132	5422	9	5.779106930288722	243.0	26.92466044660274	Groundwater
SRR10070132	5422	10	5.810922376463116	239.0	26.7227451375485	Groundwater
SRR10070132	5723	1	5.764024876000017	244.0	27.23527434143785	Groundwater
SRR10070132	5723	2	5.820635798348487	239.0	26.70948370606375	Groundwater
SRR10070132	5723	3	5.848870124320826	246.0	27.2626769744299	Groundwater
SRR10070132	5723	4	5.825681980654528	245.0	27.17468984007451	Groundwater
SRR10070132	5723	5	5.852290390295142	243.0	26.9430148920775	Groundwater
SRR10070132	5723	6	5.828743116780186	240.0	26.74809764665288	Groundwater
SRR10070132	5723	7	5.818223025832447	244.0	27.01739437879611	Groundwater
SRR10070132	5723	8	5.760524058912718	241.0	26.67536581577469	Groundwater
SRR10070132	5723	9	5.777661230377355	242.0	26.65846369196397	Groundwater
SRR10070132	5723	10	5.830753313492353	243.0	26.8377467905262	Groundwater
SRR10070132	6025	1	5.80120506659783	242.0	27.02403968713794	Groundwater
SRR10070132	6025	2	5.852159899217259	242.0	26.94208727151012	Groundwater
SRR10070132	6025	3	5.834549464589464	239.0	26.66258574616832	Groundwater
SRR10070132	6025	4	5.861308665729504	242.0	26.76921997989144	Groundwater
SRR10070132	6025	5	5.842668029882996	241.0	26.81900236431125	Groundwater
SRR10070132	6025	6	5.832296343515531	248.0	27.36125815614674	Groundwater
SRR10070132	6025	7	5.78802897566572	244.0	27.05463176617947	Groundwater
SRR10070132	6025	8	5.833685856280575	244.0	27.29073873292391	Groundwater
SRR10070132	6025	9	5.789980016358605	245.0	27.15836365371679	Groundwater
SRR10070132	6025	10	5.809175529617392	242.0	27.00989913500702	Groundwater
SRR10070132	6326	1	5.822416110741961	245.0	27.24965720882496	Groundwater
SRR10070132	6326	2	5.787183283500649	243.0	26.88409338160154	Groundwater
SRR10070132	6326	3	5.7929164550477	243.0	26.90220459098664	Groundwater
SRR10070132	6326	4	5.838381428685788	243.0	26.95084555297826	Groundwater
SRR10070132	6326	5	5.8053814169475215	242.0	26.72232728244593	Groundwater
SRR10070132	6326	6	5.80613191671576	242.0	27.0061996969368	Groundwater
SRR10070132	6326	7	5.773822537143642	242.0	26.79615604763707	Groundwater
SRR10070132	6326	8	5.826513328838969	243.0	26.64289385489856	Groundwater
SRR10070132	6326	9	5.861517643444757	244.0	26.97715316388372	Groundwater
SRR10070132	6326	10	5.874761373886273	242.0	27.35313291920205	Groundwater
SRR10070132	6627	1	5.819315407331805	245.0	27.26142367815215	Groundwater
SRR10070132	6627	2	5.810327278540473	247.0	27.41364348960657	Groundwater
SRR10070132	6627	3	5.768569176221521	243.0	26.91152239778627	Groundwater
SRR10070132	6627	4	5.763882350462506	246.0	27.14306621674065	Groundwater
SRR10070132	6627	5	5.799202987419394	246.0	27.247453745935	Groundwater
SRR10070132	6627	6	5.801870965731642	241.0	26.55234774147137	Groundwater
SRR10070132	6627	7	5.779132543676028	244.0	27.19940710860852	Groundwater
SRR10070132	6627	8	5.813753888116378	244.0	27.06012977847445	Groundwater
SRR10070132	6627	9	5.808486178751586	245.0	27.03432381400815	Groundwater
SRR10070132	6627	10	5.779587878829927	237.0	26.65875135410193	Groundwater
SRR10070132	6928	1	5.8129380455755735	243.0	26.62845973032263	Groundwater
SRR10070132	6928	2	5.8032449855938895	245.0	27.16845529947046	Groundwater
SRR10070132	6928	3	5.78129620633054	243.0	26.93223104267117	Groundwater
SRR10070132	6928	4	5.832663247166511	244.0	27.04672469946412	Groundwater
SRR10070132	6928	5	5.835186764905304	247.0	27.34654234444339	Groundwater
