sample_id	Habitat	Kingdom	Phylum	Class	Order	Family	Genus	abundance
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Devosiaceae	0.00039578037233799646
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Pirellulaceae	0.00021311250818199808
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	JABEUL01	0.009026836953708919
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Polyangiaceae	0.0006545598465589941
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	0.18505776871203933
SRR10070130	Riverwater	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	CSP1-6	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	UBA10450	0.00015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	Gaiellaceae	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_C	0.14823497176259268
SRR10070130	Riverwater	Bacteria	Bacteria	Fibrobacterota	Fibrobacteria	UBA5070	UBA5070	0.0029226858264959736
SRR10070130	Riverwater	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	Unclassified	0.0024812384881189777
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	UBA2394	UBA2394	UBA2394	0.00013700089811699876
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	0.0002892241182469974
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Verrucomicrobiaceae	0.002115902759806981
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	0.0002740017962339975
SRR10070130	Riverwater	Bacteria	Bacteria	Unclassified	Unclassified	Unclassified	Unclassified	0.04616930266542858
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	0.00666737704169394
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Microbacteriaceae	0.0006545598465589941
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Limnocylindria	Limnocylindrales	CSP1-4	0.000776338422662993
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	0.001004673252857991
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	V1-33	0.0009437839648059915
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	0.0014613429132479868
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	0.0037446912151979663
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	0.0014765652352609867
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA9655	UBA9655	0.0022072366918849803
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	0.026243283150411762
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfuromonadia	Geobacterales	Pseudopelobacteraceae	0.0009285616427929916
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA2999	0.0007458937786369933
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	DATDWN01	0.00030444644025999723
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Terriglobia	Terriglobales	Acidobacteriaceae	0.00024355715220799782
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	0.0010351178968839906
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-41	0.0004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	0.007504604752408933
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	CAVVIG01	0.0006088928805199945
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	SZUA-47	0.0032727992327949706
SRR10070130	Riverwater	Archaea	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	0.00018266786415599835
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Unclassified	0.21410195911284308
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	0.0022529036579239797
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	0.0009437839648059915
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota_B	Oligoflexia	Silvanigrellales	Silvanigrellaceae	0.0003501134062989969
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Unclassified	Unclassified	Unclassified	0.00219201436987198
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	0.0002740017962339975
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	0.000669782168571994
SRR10070130	Riverwater	Bacteria	Bacteria	Nitrospirota	Thermodesulfovibrionia	Thermodesulfovibrionales	UBA6898	0.00007611161006499931
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	0.0012025634390269893
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	0.058240604021737474
SRR10070130	Riverwater	Bacteria	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	0.019545461464691823
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	SG8-39	0.0005784482364939948
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Ilumatobacteraceae	0.0006088928805199945
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bacteriovoracia	Bacteriovoracales	Bacteriovoracaceae	0.0014613429132479868
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Nannocystales	Nannocystaceae	0.0003196687622729971
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA4665	0.014902653250726866
SRR10070130	Riverwater	Bacteria	Bacteria	Eisenbacteria	RBG-16-71-46	RBG-16-71-46	RBG-16-71-46	0.0005936705585069947
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	JAGNNV01	0.0003805580503249966
SRR10070130	Riverwater	Bacteria	Bacteria	Eisenbacteria	RBG-16-71-46	SZUA-252	SZUA-252	0.00018266786415599835
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Azospirillales	Azospirillaceae	0.0003501134062989969
SRR10070130	Riverwater	Bacteria	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	0.00007611161006499931
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	UBA1018	UBA1018	CAIMNF01	0.0003501134062989969
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	0.005875816297017947
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Gallionellaceae	0.0017505670314949843
SRR10070130	Riverwater	Bacteria	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	0.00009133393207799918
SRR10070130	Riverwater	Bacteria	Bacteria	Krumholzibacteriota	Krumholzibacteriia	LZORAL124-64-63	LZORAL124-64-63	0.00025877947422099765
SRR10070130	Riverwater	Bacteria	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	0.0017353447094819844
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	0.002877018860456974
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	AKYH767-A	2013-40CM-41-45	0.001217785761039989
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	Opitutaceae	0.0029379081485089737
SRR10070130	Riverwater	Bacteria	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	0.00047189198240299576
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	UBA2023	0.0010503402188969905
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	0.0009437839648059915
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	0.00039578037233799646
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sulfuricellaceae	0.0007002268125979937
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Unclassified	0.00025877947422099765
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	0.02118947224209581
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	JADLHS01	0.000776338422662993
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Haliangiales	Haliangiaceae	0.00025877947422099765
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	0.0028465742164309744
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA6186	Azoamicaceae	0.013791423743777877
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Unclassified	0.000030444644025999727
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	0.0002892241182469974
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	0.00048711430441599564
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Rariloculaceae	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	0.0005936705585069947
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	0.0051908118064329534
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	0.00010655625409099904
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	0.0017962339975339837
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	JAJSAM01	JAJSAM01	JAKLKS01	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	JAMPXM01	0.00024355715220799782
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	0.0012938973711049883
SRR10070130	Riverwater	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	2-02-FULL-66-22	0.00013700089811699876
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	0.012710638880854885
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Paracaedibacterales	Unclassified	0.0003653357283119967
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_D	Crocinitomicaceae	0.0020854581157809813
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.0003805580503249966
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	0.0020550134717549815
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Ahniellaceae	0.0008524500327279923
SRR10070130	Riverwater	Archaea	Archaea	Thermoproteota	Bathyarchaeia	TCS64	TCS64	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	0.001963679539676982
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	S36-B12	GCA-2699445	0.0007458937786369933
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	0.00021311250818199808
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	0.00019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	0.0015374545233129862
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	0.00024355715220799782
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	JADIYW01	0.0006545598465589941
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	UBA4664	UBA4664	0.0003805580503249966
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Palsa-1104	JAEUJZ01	0.0012482304050659887
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	0.000030444644025999727
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Unclassified	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	0.007489382430395933
SRR10070130	Riverwater	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628	0.00021311250818199808
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	Unclassified	0.00015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Aestuariivirgaceae	0.00018266786415599835
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	Absconditabacterales	Absconditicoccaceae	0.000669782168571994
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	0.000334891084285997
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	CAIOMD01	0.000776338422662993
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	Lucifugimonadales	UBA1123	0.0007611161006499932
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	JACQAP01	0.00019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Unclassified	0.0016440107774039852
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota	Unclassified	Unclassified	Unclassified	0.0004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobilacustridaceae	0.00015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	0.0006241152025329943
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Sulfomarinibacteraceae	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	0.00018266786415599835
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Unclassified	0.0008220053887019926
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	0.0010351178968839906
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Francisellales	Francisellaceae	0.00015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Unclassified	0.00009133393207799918
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	CAILAD01	BJGX01	0.00015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_D	0.00552570289071895
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	0.0021311250818199807
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	UBA1018	UBA1018	UBA1018	0.0013091196931179882
SRR10070130	Riverwater	Bacteria	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	0.0008372277107149925
SRR10070130	Riverwater	Bacteria	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcoleaceae	0.000669782168571994
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	UBA6164	0.00012177857610399891
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	WRAU01	Hepatincolaceae	0.00010655625409099904
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	0.00010655625409099904
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	JAGOOR01	0.0014004536251959875
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Binatia	UBA1149	CAYXZP01	0.000060889288051999455
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5066	UBA5066	0.00019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	0-14-0-80-60-11	0.0003653357283119967
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	Fen-336	0.0003653357283119967
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	0.0002740017962339975
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	0.00025877947422099765
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	S36-B12	S36-B12	0.0003653357283119967
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	JAEUKQ01	JAEUKQ01	0.0012938973711049883
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	0.010153288782670909
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Kaistiaceae	0.00019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.000548003592467995
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Unclassified	0.00019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Omnitrophota	Omnitrophia	Omnitrophales	Aquincolibacteriaceae	0.0037294688931849666
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	UBA1135	UBA1135	UBA2386	0.0009590062868189914
SRR10070130	Riverwater	Bacteria	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	0.0025116831321449775
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	0.008250498531045926
SRR10070130	Riverwater	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	FEN-1173	FEN-1173	0.000334891084285997
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Unclassified	0.0008828946767539921
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	0.0026182393862359764
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Binatia	UTPRO1	UTPRO1	0.00021311250818199808
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Succinispiraceae	0.00013700089811699876
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	0.0002892241182469974
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	0.00219201436987198
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Houyiibacteriaceae	0.000669782168571994
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	0.003227132266755971
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	0.00030444644025999723
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	B-17B0	Aurantibacillaceae	0.0028465742164309744
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Dongiales	Dongiaceae	0.00022833483019499794
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Ignavibacteria	Tepidaquicellales	OLB5	0.000030444644025999727
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	UBA796	UBA796	CAJQPC01	0.00048711430441599564
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentales	JAEUWI01	0.00025877947422099765
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	CAILAD01	GCA-016700035	0.0005023366264289955
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA7683	0.0073676038542919335
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	UBA1664	0.0003653357283119967
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	GCA-2729495	0.001019895574870991
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	0.0003805580503249966
SRR10070130	Riverwater	Bacteria	Bacteria	Babelota	Babeliae	Babelales	Unclassified	0.0009590062868189914
SRR10070130	Riverwater	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Unclassified	Unclassified	0.0010655625409099903
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	UBA7239	0.0015374545233129862
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota_D	UBA1144	Nemesobacterales	UBA2774	0.00021311250818199808
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	0.0019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota_C	UBA2361	SZUA-149	Unclassified	0.00022833483019499794
SRR10070130	Riverwater	Archaea	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	0.0005632259144809949
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Bacilli	Bacillales	Cytobacillaceae	0.000548003592467995
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	PALSA-1337	0.0006393375245459942
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Binatia	UBA1149	CAITLU01	0.00009133393207799918
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Caedimonadales	Caedimonadaceae	0.00015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	Methylomirabilaceae	0.00010655625409099904
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	0.002907463504482974
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	XYD1-FULL-46-19	0.00019789018616899823
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	UBA953	0.000060889288051999455
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	UBA1018	UBA1018	UBA923	0.00022833483019499794
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	RPRI01	0.00009133393207799918
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	0.0008524500327279923
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	CAWJOP01	CAWJOP01	0.0001674455421429985
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosalsimonadaceae	0.000060889288051999455
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Ignavibacteria	Kapaibacteriales	UBA961	0.0015070098792869864
