sample_id	Habitat	Kingdom	Phylum	Class	Order	Family	Genus	abundance
SRR10070130	Riverwater	Bacteria	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	0.00003932433186691631
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	UBA2023	0.0000875283515747492
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	0.00007864866373383262
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Negativicutes	Selenomonadales	Selenomonadaceae	0.000032981697694833034
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Sulfuricellaceae	0.00005835223438316614
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Unclassified	0.000021564956185083137
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Aeromonadaceae	0.001765789353507984
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	JADLHS01	0.00006469486855524941
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Haliangiales	Haliangiaceae	0.000021564956185083137
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Unclassified	Unclassified	0.00023721451803591454
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA6186	Azoamicaceae	0.0011492853119814896
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	Unclassified	2.5370536688333105e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	0.00002410200985391645
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	0.00004059285870133297
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	Rariloculaceae	0.000013953795178583207
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Unclassified	Unclassified	0.00004947254654224956
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	0.00043256765053607945
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Thermoanaerobaculia	Gp7-AA8	Gp7-AA8	8.879687840916587e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	UBA1997	0.0001496861664611653
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	JAJSAM01	JAJSAM01	JAKLKS01	0.000013953795178583207
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	JAMPXM01	0.000020296429350666484
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	0.00010782478092541569
SRR10070130	Riverwater	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	2-02-FULL-66-22	0.000011416741509749897
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	0.0010592199067379071
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Paracaedibacterales	Unclassified	0.000030444644025999724
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales_D	Crocinitomicaceae	0.00017378817631508175
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	0.00003171317086041638
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Clostridia	Clostridiales	Clostridiaceae	0.00017125112264624844
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	Ahniellaceae	0.0000710375027273327
SRR10070130	Riverwater	Archaea	Archaea	Thermoproteota	Bathyarchaeia	TCS64	TCS64	3.8055805032499655e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	0.0001636399616397485
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	S36-B12	GCA-2699445	0.0000621578148864161
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	VadinHA17	0.000017759375681833174
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Lentisphaeria	Victivallales	Victivallaceae	0.000016490848847416517
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Verrucomicrobiales	Akkermansiaceae	0.00012812121027608217
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Clostridia	Eubacteriales	Eubacteriaceae	0.000020296429350666484
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	JADIYW01	0.00005454665387991617
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	UBA4664	UBA4664	0.00003171317086041638
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Palsa-1104	JAEUJZ01	0.00010401920042216572
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	UBA1135	UBA1135	GCA-002686595	2.5370536688333105e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Acidiferrobacterales	Unclassified	0.000013953795178583207
SRR10070130	Riverwater	Bacteria	Bacteria	Cyanobacteriota	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	0.0006241152025329943
SRR10070130	Riverwater	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA9628	0.000017759375681833174
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Limisphaerales	Unclassified	0.00001268526834416655
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Aestuariivirgaceae	0.000015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	Absconditabacterales	Absconditicoccaceae	0.00005581518071433283
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	0.000027907590357166414
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	CAIOMD01	0.00006469486855524941
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Dehalococcoidia	Lucifugimonadales	UBA1123	0.00006342634172083275
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	JACQAP01	0.000016490848847416517
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Unclassified	0.00013700089811699876
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota	Unclassified	Unclassified	Unclassified	0.000038055805032499654
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobilacustridaceae	0.00001268526834416655
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Thiobacillaceae	0.00005200960021108286
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Sulfomarinibacteraceae	3.8055805032499655e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Anaerolineae	Caldilineales	Caldilineaceae	0.000015222322012999862
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Unclassified	0.00006850044905849938
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	0.00008625982474033255
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Francisellales	Francisellaceae	0.00001268526834416655
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfuromonadia	Desulfuromonadales	Unclassified	7.611161006499931e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	CAILAD01	BJGX01	0.00001268526834416655
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_D	0.00046047524089324585
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Dermatophilaceae	0.00017759375681833172
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	UBA1018	UBA1018	UBA1018	0.00010909330775983234
SRR10070130	Riverwater	Bacteria	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	Nitrospiraceae	0.00006976897589291604
SRR10070130	Riverwater	Bacteria	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Microcoleaceae	0.00005581518071433283
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	UBA6164	0.000010148214675333242
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	WRAU01	Hepatincolaceae	8.879687840916587e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	8.879687840916587e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Gracilibacteria	BD1-5	JAGOOR01	0.00011670446876633228
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Binatia	UBA1149	CAYXZP01	5.074107337666621e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Thermoanaerobaculia	UBA5066	UBA5066	0.000016490848847416517
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobaccia	Desulfobaccales	0-14-0-80-60-11	0.000030444644025999724
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Fen-336	Fen-336	0.000030444644025999724
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Unclassified	Unclassified	0.000022833483019499794
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	0.000021564956185083137
SRR10070130	Riverwater	Bacteria	Bacteria	Actinomycetota	Actinomycetes	S36-B12	S36-B12	0.000030444644025999724
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	JAEUKQ01	JAEUKQ01	0.00010782478092541569
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	0.000846107398555909
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Kaistiaceae	0.000016490848847416517
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Unclassified	0.000016490848847416517
SRR10070130	Riverwater	Bacteria	Bacteria	Omnitrophota	Omnitrophia	Omnitrophales	Aquincolibacteriaceae	0.0003107890744320805
SRR10070130	Riverwater	Bacteria	Bacteria	Planctomycetota	UBA1135	UBA1135	UBA2386	0.00007991719056824928
SRR10070130	Riverwater	Bacteria	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	0.00020930692767874811
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Terrimicrobiaceae	0.000013953795178583207
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	0.0006875415442538272
SRR10070130	Riverwater	Bacteria	Bacteria	Elusimicrobiota	Elusimicrobia	FEN-1173	FEN-1173	0.000027907590357166414
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Unclassified	0.00007357455639616601
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	0.00021818661551966468
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Binatia	UTPRO1	UTPRO1	0.000017759375681833174
SRR10070130	Riverwater	Bacteria	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	UBA6265	3.8055805032499655e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Succinispiraceae	0.000011416741509749897
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	0.00002410200985391645
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Chitinibacteraceae	0.00018266786415599835
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	3.8055805032499655e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	Polyangia	Polyangiales	Houyiibacteriaceae	0.00005581518071433283
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	0.0002689276888963309
SRR10070130	Riverwater	Bacteria	Bacteria	Acidobacteriota	Holophagae	Holophagales	Holophagaceae	0.0000253705366883331
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Bacteroidia	B-17B0	Aurantibacillaceae	0.00023721451803591454
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfatirhabdiaceae	3.8055805032499655e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Dongiales	Dongiaceae	0.000019027902516249827
SRR10070130	Riverwater	Bacteria	Bacteria	Bacteroidota	Ignavibacteria	Tepidaquicellales	OLB5	2.5370536688333105e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Myxococcota_A	UBA796	UBA796	CAJQPC01	0.00004059285870133297
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	0.000013953795178583207
SRR10070130	Riverwater	Bacteria	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentales	JAEUWI01	0.000021564956185083137
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	CAILAD01	GCA-016700035	0.000041861385535749624
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Saccharimonadia	Saccharimonadales	UBA7683	0.0006139669878576611
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	UBA1664	0.000030444644025999724
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Steroidobacterales	GCA-2729495	0.0000849912979059159
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobulbia	Desulfobulbales	Desulfocapsaceae	0.00003171317086041638
SRR10070130	Riverwater	Bacteria	Bacteria	Babelota	Babeliae	Babelales	Unclassified	0.00007991719056824928
SRR10070130	Riverwater	Bacteria	Bacteria	Omnitrophota	Gorgyraeia	Unclassified	Unclassified	0.00008879687840916586
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	UBA7239	0.00012812121027608217
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota_D	UBA1144	Nemesobacterales	UBA2774	0.000017759375681833174
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Halieaceae	0.00016490848847416518
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota_C	UBA2361	SZUA-149	Unclassified	0.000019027902516249827
SRR10070130	Riverwater	Archaea	Archaea	Thermoproteota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	0.000046935492873416244
SRR10070130	Riverwater	Bacteria	Bacteria	Bacillota	Bacilli	Bacillales	Cytobacillaceae	0.00004566696603899959
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	PALSA-1337	0.000053278127045499514
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Binatia	UBA1149	CAITLU01	7.611161006499931e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Alphaproteobacteria	Caedimonadales	Caedimonadaceae	0.00001268526834416655
SRR10070130	Riverwater	Bacteria	Bacteria	Methylomirabilota	Methylomirabilia	Methylomirabilales	Methylomirabilaceae	8.879687840916587e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	0.00024228862537358116
SRR10070130	Riverwater	Bacteria	Bacteria	Patescibacteriota	Minisyncoccia	Phycocordibacterales	XYD1-FULL-46-19	0.000016490848847416517
SRR10070130	Riverwater	Bacteria	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Opitutales	UBA953	5.074107337666621e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Bdellovibrionota	UBA1018	UBA1018	UBA923	0.000019027902516249827
SRR10070130	Riverwater	Bacteria	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	RPRI01	7.611161006499931e-6
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	0.0000710375027273327
SRR10070130	Riverwater	Bacteria	Bacteria	Pseudomonadota	Gammaproteobacteria	CAWJOP01	CAWJOP01	0.000013953795178583207
