sample	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20	Sample21	Sample22	Sample23	Sample24	_col_annotations_json
Sample1	0.0	3.138359151090936	3.2844730503311723	28.508795898337585	29.546995268503746	28.558948536406675	7.834053321501977	7.802767125063282	8.048762253770441	29.115796464578878	29.22736154713113	29.63871635832666	24.361717302366472	24.647218991423692	24.228598557206425	40.341325779539844	40.495925086953704	39.92101639682089	25.41554171669645	25.611498618464626	25.378745077957376	43.77194351759879	43.5550934948067	43.028060562371	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample2	3.138359151090936	0.0	2.826643696460247	27.892994081856788	29.05094321645804	28.093845773775932	7.662471737722753	7.776849354476602	7.769669424395025	28.6061873435198	28.709821595878683	29.151587772806884	24.493824099132265	24.568723766570855	24.333167792978635	39.90284458185985	40.09311687492236	39.51089837528334	25.571934469050447	25.58838202250217	25.468599096185454	43.350699679247164	43.14739847594582	42.64954067856254	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample3	3.2844730503311723	2.826643696460247	0.0	28.203372836598255	29.394577878605585	28.36017337338029	7.724555535342089	7.710495088481264	7.901084926633672	28.901469865046202	29.013690319361565	29.46748634896281	24.815571636959692	24.975799625176286	24.701984075289275	40.417305822220314	40.600095702716665	39.99024202668605	25.980654782793785	26.012526804619174	25.81788291682036	43.8787279729371	43.686702380381675	43.20225980282064	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample4	28.508795898337585	27.892994081856788	28.203372836598255	0.0	3.8250303412399136	3.5649152027382907	29.331076078123978	29.530410130453447	28.681022108171558	5.875914493694571	5.776549752197157	6.1564541238469985	39.55443438573293	39.28600967477705	39.231476580306285	26.14306388437119	26.123520622019694	26.16689083023228	40.05017820466759	40.0041953618466	39.919234815837505	28.949490206113833	28.861046817906207	28.571896409530478	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample5	29.546995268503746	29.05094321645804	29.394577878605585	3.8250303412399136	0.0	3.5001011295206546	30.464980870269386	30.655604830496124	29.831628642003874	6.22340973495543	6.0858348172428665	6.097959835833453	40.263671843345605	40.04528699945923	39.928733126330734	25.698111995547055	25.604012004320108	25.77244828169694	40.67079556304743	40.72872277465499	40.63476307130116	28.391426564465753	28.302704949882216	27.963921790322477	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample6	28.558948536406675	28.093845773775932	28.36017337338029	3.5649152027382907	3.5001011295206546	0.0	29.423599394911538	29.587524861172213	28.78368352067115	6.120438097207472	6.162242339313022	6.518189531088098	39.4856662711774	39.306776095459334	39.192485283680206	25.903787839349267	25.904306422696223	25.952710657803365	39.939588521187666	39.971407485267754	39.81241182624368	28.796439930501865	28.66431914703846	28.351892667920016	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample7	7.834053321501977	7.662471737722753	7.724555535342089	29.331076078123978	30.464980870269386	29.423599394911538	0.0	2.5796128634422932	3.011325514974759	30.331028610535864	30.400326721038827	30.873919351379975	25.323548043395462	25.56484228694773	25.287738279101507	41.21446120738854	41.38638579676743	40.85240731851474	24.261557938068268	24.20845039101505	24.098124468735545	44.74743436756884	44.530012714106164	44.05498230638575	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample8	7.802767125063282	7.776849354476602	7.710495088481264	29.530410130453447	30.655604830496124	29.587524861172213	2.5796128634422932	0.0	3.1523433518647677	30.51748460588121	30.575519251276866	31.05773150531622	25.5233951785539	25.804424243047396	25.508791752042224	41.51655392575634	41.7105735873071	41.15582267375705	24.49246120249149	24.453623505424282	24.28090414808988	45.05152430196457	44.82178932818395	44.34125878315527	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample9	8.048762253770441	7.769669424395025	7.901084926633672	28.681022108171558	29.831628642003874	28.78368352067115	3.011325514974759	3.1523433518647677	0.0	29.722072749809517	29.783279125068567	30.27626449305096	25.70036986366555	25.924006918807493	25.655907719490237	40.84286261460554	41.05635553893292	40.510367467346725	24.643351477508357	24.551986905366974	24.45257915821441	44.384320183276635	44.15896308610251	43.68470854683284	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample10	29.115796464578878	28.6061873435198	28.901469865046202	5.875914493694571	6.22340973495543	6.120438097207472	30.331028610535864	30.51748460588121	29.722072749809517	0.0	2.66665068525679	2.7515304566941188	40.95001092374281	40.68733048761491	40.59557012249654	27.55118133176715	27.49024218984168	27.573106499988885	41.580424225726	41.67571747791541	41.54351051058638	29.396269619967242	29.289524477202676	28.947025539300814	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample11	29.22736154713113	28.709821595878683	29.013690319361565	5.776549752197157	6.0858348172428665	6.162242339313022	30.400326721038827	30.575519251276866	29.783279125068567	2.66665068525679	0.0	2.9708273735005877	40.90176466807793	40.639297156899595	40.56508391238726	27.421545573284543	27.330969853412185	27.459234373509275	41.53291721266799	41.59588194794424	41.48797895090417	29.280979288738198	29.149311929036386	28.813618393009953	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
Sample12	29.63871635832666	29.151587772806884	29.46748634896281	6.1564541238469985	6.097959835833453	6.518189531088098	30.873919351379975	31.05773150531622	30.27626449305096	2.7515304566941188	2.9708273735005877	0.0	41.28792251380168	41.02226363747178	40.92391622553127	27.40712859268407	27.299604046566124	27.447210793106173	41.8574718949992	41.989757041799	41.87661082042452	29.195111007420447	29.12002345847032	28.75709438541287	"{""Condition_genotype"": {""values"": [""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""WT"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO"", ""KO""], ""type"": ""categorical"", ""colors"": {""KO"": ""#636EFA"", ""WT"": ""#EF553B""}}, ""Condition_treatment"": {""values"": [""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Control"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated"", ""Treated""], ""type"": ""categorical"", ""colors"": {""Control"": ""#636EFA"", ""Treated"": ""#EF553B""}}, ""Condition_time"": {""values"": [""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H"", ""1H"", ""1H"", ""1H"", ""16H"", ""16H"", ""16H""], ""type"": ""categorical"", ""colors"": {""16H"": ""#636EFA"", ""1H"": ""#EF553B""}}, ""batch"": {""values"": [""b1"", ""b1"", ""b1"", ""b2"", ""b2"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b1"", ""b2"", ""b1"", ""b3"", ""b3"", ""b1"", ""b1"", ""b1"", ""b3"", ""b3"", ""b3"", ""b2""], ""type"": ""categorical"", ""colors"": {""b1"": ""#636EFA"", ""b2"": ""#EF553B"", ""b3"": ""#00CC96""}}}"
