taxon	Kingdom	Phylum	Class	Order	Family	Genus	Species	confidence	label	dominant_habitat
4608fae4bbc9964cdd17af8782f2155e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.9968261852862832	Proteobacteria	Soil
653334c36340a20181971e05d9b4e110	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9710929634132693	Proteobacteria	Riverwater
f86222ce0aa7c48d5994451baf572b60	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999986859750165	Proteobacteria	Groundwater
13c94683bc0368daf22efe280916acd4	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999777940436705	Crenarchaeota	Soil
3ab9af3e9d29ebb0b244558ddab132ed	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9998939146771775	Crenarchaeota	Sediment
7fe5140fabab7789c1dbaa9a5939bedd	Bacteria	OP3	koll11					0.8193489969882417	OP3	Groundwater
649f026cd615015b1c0f8e760d309122	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			0.9999999828574176	Proteobacteria	Soil
c757ad670c5d796cb866c941c62c4e33	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.9999999999917861	Bacteroidetes	Riverwater
1bfcd3090155127b48c4480cdf6fe14c	Bacteria	Acidobacteria						0.997503150917489	Acidobacteria	Soil
a3fe6144bb655c43f48abfa8bc92709d	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999996867008953	Crenarchaeota	Soil
f7ea6d3245255cf0a50c2b31c370bd8f	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9034868316431499	Proteobacteria	Riverwater
6e6f306a337ba255a7f4a7f8469ff691	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			0.849903393176704	Proteobacteria	Riverwater
126c3026c934b5c88542710fc0a9ba10	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		0.999997223761528	Nitrospirae	Sediment
59dd6d3f3f896c4309537cf26c3597a3	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae	Gallionella		0.9999907780362386	Proteobacteria	Groundwater
e55dd548b75c55e19d9ccdab6ea1067f	Bacteria	OP8	OP8_1					0.988255413331091	OP8	Sediment
bd8c256632d54573231e27266205af1b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.7258657513985234	Proteobacteria	Sediment
65a75a16ddf0882daec9e72eea3aa180	Bacteria							0.9999999997037556	65a75a16	No abundance
ee172be429792d5363cc0edede32e944	Bacteria	TM7	TM7-3	Blgi18				0.9706108800670564	TM7	Riverwater
324792d80a7bdee8e81e5887b4504842	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae			0.9999978384639603	Proteobacteria	Sediment
7de8357661e8182771db98b376924183	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.999999144104091	Proteobacteria	Riverwater
3f5e3789e11d62ce7e242b09a7480e5b	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6		0.9996537873614494	Nitrospirae	Sediment
4457bfd8e0cc459a2088fdaa222aa3af	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		0.9995757640077059	Firmicutes	Soil
d32e579b3ae7b2aae8d5bf9f027c29af	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.7748462884025118	Proteobacteria	Groundwater
7e14ae416d669aef10d2dae09f7e57bd	Archaea	Crenarchaeota	MCG	pGrfC26				0.9931480826803056	Crenarchaeota	Sediment
e7bb9262d4a46496167a210fc459688d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	denitrificans	0.9870600377426604	Proteobacteria	Riverwater
d829bee4984f82ffc2453212157caf96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		0.7814431779760365	Proteobacteria	Soil
19386012f47b4a8d83f8fa168376a505	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae			0.7380099849024471	Proteobacteria	Mixed
a08ee4a8aa1ece798d78fae2b9ad0401	Bacteria	Acidobacteria	[Chloracidobacteria]	11-24				0.9999999999505889	Acidobacteria	Soil
d8a60bf7621dd59dc59f19a8894129c9	Bacteria	TM7	TM7-3	Blgi18				0.9749770943318581	TM7	Groundwater
8f94f6db63717548ea994390efaf4ce9	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera		0.999999719707835	Crenarchaeota	Sediment
2eccc44734a79b8a2df00b6fb3334f8e	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	[Thermodesulfovibrionaceae]	LCP-6		0.9999855815674805	Nitrospirae	Sediment
d10c72b287f6e198757f9d267625d1ed	Bacteria	Acidobacteria						0.9989800750919304	Acidobacteria	Soil
ad53576cccb4fb7af5597cb3f5168ab2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9938643892640905	Proteobacteria	Riverwater
adf8882d5fd60155f03f9a52e900d32d	Bacteria	Proteobacteria	Gammaproteobacteria					0.914744047511487	Proteobacteria	Riverwater
c6f96c0b79d9a6b82fb53a5518bce977	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium		0.8501497580351316	Proteobacteria	Soil
6c4d9c0af1e5ee335acf31c2adea4e87	Bacteria	Acidobacteria						0.9481543600800887	Acidobacteria	Soil
2700161fea3aa737f125e20238356dc6	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	SAGMA-X			0.9088086832761938	Crenarchaeota	Groundwater
f36c50279a8fa1c121cb9dda1ab1cb42	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9262042325739743	Proteobacteria	Soil
b5d22f80d3ed1c0a6a0303f8c7c34d1b	Bacteria	Proteobacteria	Betaproteobacteria					0.9999411370624647	Proteobacteria	Sediment
ee1800da494ba77e8e1d7d2e59a9a589	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999996480447828	Acidobacteria	Soil
6e4b50a611f333bfb12f3b9a4a9e8b61	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41	Ellin6075			0.9999973242519915	Acidobacteria	Soil
f02be780d11ed72b29ee009f73dde2ff	Bacteria	Proteobacteria	Deltaproteobacteria					0.9478638312612272	Proteobacteria	Sediment
d059362ec038148f9c8d57dc9e6e2bb9	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9999050724219538	Cyanobacteria	No abundance
495619e6c51e1e0955975577268afaf7	Bacteria	Cyanobacteria	4C0d-2	MLE1-12				0.9999954434670499	Cyanobacteria	Riverwater
8735f92a7f18db944bc862777fbd3222	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999999979647451	Proteobacteria	Riverwater
a046edb519c4e3cbdf77ada497c4d743	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9985774638218162	Proteobacteria	Riverwater
c39e15de7f8295ecfed0969cd53b2126	Bacteria	Chloroflexi	Gitt-GS-136					0.9773385251214544	Chloroflexi	Soil
524f945306ac2c325b6027df82cc10c2	Bacteria	Proteobacteria	Gammaproteobacteria					0.9958119758496852	Proteobacteria	Sediment
74b0e284d972ddedb9ca556e2d0ca028	Bacteria	Verrucomicrobia	Opitutae					0.9951639029167412	Verrucomicrobia	Groundwater
8af9b72c1b3847562719d980e6cab6ef	Bacteria	Acidobacteria						0.9987958239273589	Acidobacteria	Soil
e1c536e5773f37480631b08be65bbb66	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera		0.9999998871395694	Crenarchaeota	Soil
7e7deb01f0491d33ecb87427fcbeb1ee	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae	Sediminibacterium		0.966068710615518	Bacteroidetes	Groundwater
7ef6a6f0dfd650a93138c85eebf1b5c0	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999969103520935	Verrucomicrobia	Soil
dab1160ee7a4ecf9945086ff09f99528	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999981406796408	Proteobacteria	Soil
dbdf2bcf79be268ab72bcaebeb27b4c3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				0.9999829800912213	Actinobacteria	Sediment
d91d91ddd239d382e64507aae73eba4b	Bacteria	Proteobacteria	Betaproteobacteria					0.7364496598978714	Proteobacteria	Riverwater
b590eb8bb692cc36076c9cadb6a10e79	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9963376988428394	Crenarchaeota	Soil
637b9b3f4d1cbb1a10c07817619cdf69	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		0.9012469631975485	Proteobacteria	Groundwater
4804669ff00c7ec682696fdd03d60923	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			0.9999967073849866	Proteobacteria	Soil
2d16d001e21717f960cf771ae879b1dd	Bacteria	Proteobacteria	Alphaproteobacteria					0.9055070798179434	Proteobacteria	Soil
32935146e1792f6b87dee4909e73bca0	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9998722925825273	Nitrospirae	Sediment
1c7d2ad94334dd47c5d0181ab8aea2b9	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae			0.9999144688289876	Proteobacteria	Riverwater
d0dad971506647d25b7ec3c857964526	Bacteria	Proteobacteria	Alphaproteobacteria					0.9989639476474328	Proteobacteria	Soil
f1212845293be73b88dc58e1c449b027	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9997981818695073	Cyanobacteria	No abundance
c9d59b5dca26cd50adf46d0171c1e087	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	Cenarchaeaceae	Cenarchaeum	symbiosum	0.9929690001921875	Crenarchaeota	Groundwater
debe02fd9e20519d37ec03ff98fac594	Bacteria							0.9316081253032409	debe02fd	Groundwater
a59440b6560968dfe64c7db05674e0aa	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999777582728026	Crenarchaeota	Soil
5a3939939926c2e92b2b8a7cb5db164c	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9884515571994866	Crenarchaeota	Sediment
202bd7715dd272fa41ddcfa5fb6702dd	Bacteria	Proteobacteria	Gammaproteobacteria					0.9998275205985832	Proteobacteria	Sediment
3872f985f67cbd4663c3696418de8e7e	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae			0.9997955707638442	Actinobacteria	Soil
249621361237480fe592ee63989393f8	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		0.9999990100775801	Nitrospirae	Sediment
e46200cbc5748c2b9cc38f3ac2eac526	Bacteria	Acidobacteria						0.9986733278502257	Acidobacteria	Soil
47f2617de53ce85d035fd4d1cc587272	Bacteria	Bacteroidetes	[Saprospirae]	[Saprospirales]	Chitinophagaceae			0.9642279017823221	Bacteroidetes	Soil
08406fe484e9d5ecca13c9eb420edd69	Bacteria	Cyanobacteria	Chloroplast	Chlorophyta				0.9999942726201021	Cyanobacteria	No abundance
f9c1c7de158ab4d555ec46bec26478f1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium		0.9999999732638262	Bacteroidetes	Riverwater
5617f721f124f6349c8c36c07a81f40a	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				0.999932686996885	Bacteroidetes	Sediment
a869b422007c6d75482b0e9e0338b95c	Bacteria	Acidobacteria						0.9978115807012492	Acidobacteria	Soil
3bf4d00fc2bd96c04242fb5d743b1daf	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	SAGMA-X			0.9713092340451359	Crenarchaeota	Groundwater
ad145b5c8b7c9b7ffb1c647fa0da640d	Bacteria	Acidobacteria						0.995347020699203	Acidobacteria	Soil
ccb704979e2f0f23e17a2a4f84452edb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			0.999703494146488	Proteobacteria	Mixed
a1b5c22937f5d5a044f7d3d1769975c3	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae			0.9999930424977659	Proteobacteria	Riverwater
2b9f3a8f685d68714acd248e5e683700	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.9777417887192027	Proteobacteria	Groundwater
2423362976bf1630007ac522a08b07c1	Bacteria	Verrucomicrobia	[Spartobacteria]	[Chthoniobacterales]	[Chthoniobacteraceae]	DA101		0.9999847833148854	Verrucomicrobia	Soil
cea7cb895e7a2b5146a013ed6552cb5b	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales				0.77722131887041	Proteobacteria	Groundwater
202ce6f860232a24f74149629d1ed7e4	Bacteria	Acidobacteria						0.9998660110928828	Acidobacteria	Soil
f8b8173289056f3442317b4669562a60	Bacteria	Proteobacteria	Betaproteobacteria					0.9998716246234648	Proteobacteria	Mixed
69e60a7780ed19b0d4dfcaf34837aa88	Bacteria	Proteobacteria	Alphaproteobacteria					0.9841842525968839	Proteobacteria	Groundwater
c9dac1b01afbcbb851165547387c3f11	Bacteria	Verrucomicrobia	[Pedosphaerae]	[Pedosphaerales]				0.9449977935361247	Verrucomicrobia	Sediment
11c18457aeb0716245485fc46fcf6d0d	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9999865920962381	Nitrospirae	Sediment
e4fcf8fefaf56504c1c86e726e73da77	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Z-35		0.7084238939424095	Proteobacteria	Sediment
10ca97370fd28b50264b7db977b37a7c	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41	Ellin6075			0.9999875897077711	Acidobacteria	Soil
8df2b2e6c1cb64bd18b81d5bae7f0898	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.9395863473050095	Proteobacteria	Soil
4f31fc43bb2ba611fa37c25e788fecf7	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999989158212591	Proteobacteria	Soil
af062725e851baa19a57d27c454641e6	Bacteria	Actinobacteria	MB-A2-108	0319-7L14				0.9994744057694342	Actinobacteria	Soil
2bf142899c81428463a99a957238b10e	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9999578204467354	Cyanobacteria	No abundance
e1db33a84993493d3e11d49c08fb626f	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999888609289183	Acidobacteria	Soil
e61909c47734f09af0fee590138bd47d	Bacteria	Proteobacteria	Betaproteobacteria	SC-I-84				0.9998244657163408	Proteobacteria	Sediment
bf3a1a4c1b84ea31505d1050de6beab1	Bacteria	Proteobacteria	Zetaproteobacteria	Mariprofundales	Mariprofundaceae			0.9999470795778196	Proteobacteria	Sediment
b37ae106bf540d3b79ef5a43c8a20184	Bacteria	Proteobacteria	Betaproteobacteria					0.9981051586842791	Proteobacteria	Sediment
240e0911a337bf2a4b0971b6b9149e75	Bacteria	Proteobacteria	Deltaproteobacteria	BPC076				0.999573257776854	Proteobacteria	Sediment
06e2475e5e67814fbf61e1f0995ca74c	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9849620341044647	Crenarchaeota	Soil
c1ba9460c7bf03aa48206243533697a9	Bacteria	Proteobacteria	Betaproteobacteria	Gallionellales	Gallionellaceae			0.8859060313489411	Proteobacteria	Sediment
9af3467db68cf6063627304cecd46a65	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		0.9617256082810378	Proteobacteria	Mixed
eb2625c1474f98f554b002fcd5d1088e	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae			0.9998233437173041	Bacteroidetes	Riverwater
e8e085023dcb9c774741b435c2f2d29d	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9999735780656394	Nitrospirae	Sediment
8e19ba8bb73662af8e041e7e3ec420e4	Bacteria	Cyanobacteria	4C0d-2	MLE1-12				0.9999929383447117	Cyanobacteria	Riverwater
d48c719711aecb5919db2cd50c2e24cb	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				0.9998570101961123	Bacteroidetes	Sediment
337b14e1938677e488fda429b20b7e54	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15				0.7851220737809161	Acidobacteria	Soil
824524feb0c02a3ced4ae28e8b3c89c6	Bacteria	Proteobacteria	Betaproteobacteria					0.9941804833309447	Proteobacteria	Sediment
45a703c3d46ed9731722d03c72be9069	Bacteria	Proteobacteria	Betaproteobacteria					0.9990667200488903	Proteobacteria	Soil
f960a197844583bb25c6dbe6a57cdd68	Bacteria	Verrucomicrobia						0.9991318802810891	Verrucomicrobia	Sediment
549b8c036efa62fc8911cf7424cc53a1	Bacteria	TM7	TM7-1					0.999331023474109	TM7	Riverwater
0f74a957d2a112908a68b9ad19d1da6d	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9975268008208761	Crenarchaeota	Sediment
2f23ae1dded4bbb8bd07cfc7f6427336	Bacteria	Proteobacteria	Betaproteobacteria					0.9994660339808186	Proteobacteria	Riverwater
7d64741e4dd32f4822a196540367089d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae			0.8071982183601298	Proteobacteria	Sediment
e6ae687fa14ab2cd9955578eb02bdcab	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999999999981242	Acidobacteria	Soil
146011b4b3b1ac5bd7d8224c5d93209d	Bacteria	Proteobacteria	Alphaproteobacteria					0.9962157471357181	Proteobacteria	Soil
dd01c5e5904aa112d95ba6b2ccf5093b	Bacteria	Acidobacteria	Acidobacteria-6	iii1-15				0.9883103874701223	Acidobacteria	Soil
5b2529faa44a3679b887ecd91b6b4149	Bacteria	Chloroflexi	Gitt-GS-136					0.9606875280717498	Chloroflexi	Soil
e2700aefa86b128937c05f4f4dd45b71	Bacteria	Acidobacteria						0.9974185514895608	Acidobacteria	Mixed
b26086d47e0a3f9bd5c419c4617b8502	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera		0.9999998984540281	Crenarchaeota	Soil
ce06b523222118c67fe8f1f650d4d24b	Bacteria	Acidobacteria						0.9994796429100812	Acidobacteria	Soil
da13eb51a23731d1542076afd2a4882d	Bacteria	Firmicutes	Bacilli					0.9973358566560934	Firmicutes	Groundwater
3502e3f380d9bc3066c5fcd414d9dde7	Bacteria	Acidobacteria	iii1-8	32-20				0.9999999987587387	Acidobacteria	Mixed
1a21b90138f5fef8a695cbc28280e470	Bacteria	Spirochaetes	Spirochaetes	Spirochaetales	Spirochaetaceae			0.9514254656442281	Spirochaetes	Sediment
38c4de1da96d7e2bf0f2ef89d487de21	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9923756606532903	Crenarchaeota	Soil
84ad0b990d5d94d451747afa1f4c7b5e	Bacteria	Fibrobacteres						0.9999999768127881	Fibrobacteres	Riverwater
75ea2daf1a41ca52cecdd1e27b663173	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales				0.9998687821727498	Bacteroidetes	Sediment
6bcc7c5ecb215ff78ac1af7e298bd5fe	Bacteria							0.9999999997712523	6bcc7c5e	Sediment
95e3e15341eddde8cfbafa25107eac5d	Bacteria	Firmicutes	Clostridia	Clostridiales				0.9999915678223752	Firmicutes	Soil
3715428636032e0e71f8f766bd207496	Bacteria							0.9999987258172	37154286	Groundwater
700a36b1c9aaecae1722ea73ce9cea7c	Bacteria	Proteobacteria	Betaproteobacteria	MOB121				0.9726663033651541	Proteobacteria	Sediment
6d2033479b3f89b5ebf07b452ebdad8e	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae			0.9991330830151002	Proteobacteria	Sediment
b75f4e4be1ea661ebfc56b87813c6a4b	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999995258769432	Acidobacteria	Soil
9e8dfa9465a8888a22db2c0535b123ee	Bacteria	Acidobacteria						0.9998782215140039	Acidobacteria	Soil
7a6d4a1bfc7606e2b28d1aec9abe8368	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Brachymonas	denitrificans	0.9231800558360541	Proteobacteria	Riverwater
aed191bac0b1c3264208a084af848bed	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9914846007423822	Proteobacteria	Riverwater
cb5ca9ea57b4297619b4459a0347252f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			0.9999359788651893	Proteobacteria	Soil
ff289c73ac6541ac56707936f501a2cd	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae			0.786808728012019	Proteobacteria	Riverwater
cb0ccbcf7f4279041deb7ff3c3aa0aa5	Bacteria	Acidobacteria						0.9993885005901996	Acidobacteria	Soil
a0b84d1e743c5c63fa472ebb0e5f920e	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales				0.955060527515419	Proteobacteria	Soil
ce88479c67c424bd1b2d977d099ce325	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41				0.9999979377526903	Acidobacteria	Soil
f908a38600f83fdc81be5d4d19e1c44e	Bacteria	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Tolumonas		0.9997083230662284	Proteobacteria	Riverwater
0b081a81c9ee6cc4b84c7b351db3a6b2	Bacteria	Proteobacteria	Betaproteobacteria					0.9968588844953946	Proteobacteria	Sediment
2e879c76bf7295c0762b1ef023e3d80d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseococcus		0.7987872401576235	Proteobacteria	Mixed
0f700b983207ec336ed4b4679028b514	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	0319-6A21			0.9999996774042709	Nitrospirae	Sediment
1547e1c203c67b773f73c1fef1072566	Bacteria	Acidobacteria	[Chloracidobacteria]	RB41	Ellin6075			0.9946770939959262	Acidobacteria	Soil
ede15fb563222a59b54464ff3857badb	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae			0.9957525224965245	Proteobacteria	Sediment
b8c4ed03d7d91546b9f6ad80b80135a3	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales				0.955231415767432	Actinobacteria	Soil
2a1b95f280310734ee9a73f6e4fe75e7	Bacteria	Acidobacteria						0.9996002970759008	Acidobacteria	Soil
58d318ce43c171676d983051e3b9384d	Bacteria	Proteobacteria	Betaproteobacteria					0.9989834182231494	Proteobacteria	Sediment
9ecd2c464c0dbebc2e19224d6527b169	Bacteria	Cyanobacteria	Chloroplast	Stramenopiles				0.9994940348918524	Cyanobacteria	No abundance
730d6f142fceb94c1d7a1adfe0fd1ef4	Bacteria	Acidobacteria	Acidobacteria-6	CCU21				0.9593691894950183	Acidobacteria	Sediment
33b59ac7bf646a8a5b1129313c3cd6bc	Bacteria	Acidobacteria	PAUC37f					0.9818031896341881	Acidobacteria	Mixed
a9b8202f345b0bb56f963123178fbd00	Bacteria	Proteobacteria	Betaproteobacteria					0.9871911366331868	Proteobacteria	Riverwater
7d88cb85b80e0024b54a61e7a6da3bf0	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus		0.943529363810577	Firmicutes	Soil
e990c276fbc1c79a05390fbf6840daf2	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax		0.9135202936336788	Proteobacteria	Groundwater
1f5d2b2ca5876ff0b8eb92f2610926bb	Archaea	Crenarchaeota	Thaumarchaeota	Cenarchaeales	SAGMA-X			0.9999999755322339	Crenarchaeota	No abundance
5513467c0cf6e059e077a0649442a372	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium		0.9999886618616088	Actinobacteria	Soil
b3bb494d0d3836f78ddb82d87a2ad9e6	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.9999990838955113	Proteobacteria	Riverwater
6376ea6dab7d0fde3cd66f53b57e1484	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		0.9554188723999998	Proteobacteria	Groundwater
10f0461cb8a244c14aa2fb73e127e9e5	Bacteria	Acidobacteria						0.9986889013366516	Acidobacteria	Mixed
4c687e9abe11199b993e2ab668384d5c	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		0.9999999201920705	Nitrospirae	Soil
fbc27c2d1d468d32f2c19f1998f27f28	Bacteria	Acidobacteria						0.8780335618683515	Acidobacteria	Soil
1b7b20018fab87f42ceb9223dfb53913	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		0.9744035619051803	Proteobacteria	Soil
e38bafa6321bd4ed4b15f934c3eb652c	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira		0.9999846172640859	Nitrospirae	Riverwater
47a9d10e32ffbceb163e240b65825d7e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae			0.8155868969839757	Proteobacteria	Groundwater
394962b765d3f25a4f20ed14bfa76817	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae			0.9999989471566266	Proteobacteria	Riverwater
8a6ff0c88772f33477cc3c1e68cc67ff	Bacteria							0.8654385785755925	8a6ff0c8	Groundwater
37d8c0e1412376fdec8932bd62857253	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus		0.9999998008864764	Proteobacteria	Mixed
936a8c8dcf7da7ba26a48bf983b03379	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	SCA1170	0.9999786986704466	Crenarchaeota	Soil
85fca7d0ba5e9b3a3198961bd9557f18	Archaea	Crenarchaeota	Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Candidatus Nitrososphaera	gargensis	0.9777017809624806	Crenarchaeota	Sediment
5df8b4789dec9cecdbe53647c797cdbb	Bacteria	Proteobacteria	Deltaproteobacteria	BPC076				0.9994035239324018	Proteobacteria	Sediment
